2265,Rafa³,Wójcik,79399639979,06.01.1973,31-062,M
2266,Rafa³,Danielak,75529922261,10.12.1970,65-099,M
2267,Bogdan,Zieliñski,66239138143,24.02.1994,77-703,K
2268,Cezary,Kamiñski,88357346400,15.03.1976,72-460,K
2269,Cezary,WoŸniak,86311247482,19.07.1967,29-622,K
2270,Michal,Kowalczyk,69767675491,02.10.1974,81-223,K
2271,Wojciech,Wolny,95130874612,05.10.1964,87-317,M
2272,Adam,Abacki,64655433233,18.11.1993,85-733,M
2273,Krzysztof,Górski,80359785563,20.02.1978,48-279,K
2274,Damian,Górski,71560682790,16.12.1992,2-830,K
2275,Damian,Kowalski,62631449715,22.08.1960,23-392,K
2276,Adam,Wiœniewski,68122025903,02.12.1962,6-578,M
2277,Adrian,Wójcik,62578834924,12.01.1973,58-193,M
2278,Adam,Brodowicz,62283506899,28.01.1999,9-723,M
2279,Michal,Kamiñski,65299855157,14.04.1978,66-296,K
2280,Cezary,Szymañski,95583460025,06.10.1973,8-407,K
2281,Rafa³,Wójcik,62712721362,02.01.1978,17-082,M
2282,Adam,Boguszewski,87992488624,06.02.1991,78-208,M
2283,Tomek,Nowak,80745804617,19.09.1994,79-328,K
2284,Damian,Szymañski,82101394008,20.06.1978,73-603,K
2285,Sebastian,Szymañski,78814200468,01.11.1991,55-191,M
2286,Krzysztof,Wiœniewski,83904138724,01.06.1971,57-758,K
2287,Szymon,Wójcik,63741728910,15.11.1997,45-571,K
2288,Marcin,Brodowicz,89786640182,07.05.1975,12-043,M
2289,Tomek,Kowalski,71687429612,23.10.1975,82-184,M
2290,Bogdan,Brodowicz,92244405209,09.02.1990,25-132,M
2291,Sebastian,Kowalski,80451666694,06.03.1968,42-371,K
2292,Wojciech,Abacki,81680814572,13.12.1960,5-035,K
2293,Sebastian,Kowalski,80738225288,27.10.1969,89-465,M
2294,Bogdan,Kowalczyk,79459416510,24.09.1966,20-995,K
2295,Jakub,Kowalski,77971125635,08.11.1988,51-294,M
2296,Wojciech,Kowalski,60056577612,02.08.1968,71-777,K
2297,Piotr,Jab³onowski,62053114505,22.10.1973,15-095,K
2298,Szymon,Jab³onowski,87253984757,06.05.1984,36-319,K
2299,Adrian,WoŸniak,73190165835,16.09.1998,14-992,K
2300,Cezary,Górski,96384213877,24.06.1978,39-559,K
2301,Bogdan,Boguszewski,71988103667,21.03.1969,45-443,M
2302,Wojciech,Górski,86836224598,05.07.1964,79-201,M
2303,Krzysztof,Czerwiñski,81336561254,06.05.1973,64-514,M
2304,Bogdan,Jab³onowski,60080631660,16.03.1968,84-264,K
2305,Tomek,Wolny,66342953756,13.11.1966,83-479,K
2306,Szymon,Kamiñski,81908549695,19.04.1974,46-988,M
2307,Krzysztof,Wójcik,84492031788,25.06.1991,32-343,K
2308,Michal,Kowalczyk,95311260054,15.01.1995,41-153,K
2309,Rafa³,Wolny,70563415370,05.05.1973,24-096,M
2310,Rafa³,Szymañski,83144701261,24.10.1987,6-528,M
2311,Jakub,Wiœniewski,96380954201,24.10.1960,74-778,K
2312,Damian,Jab³onowski,95895003905,21.06.1977,29-893,M
2313,Aleksander,Jab³onowski,76129395580,15.02.1994,75-229,M
2314,Krzysztof,Czerwiñski,71085476722,12.09.1963,15-531,M
2315,Sebastian,Abacki,63167991800,28.05.1980,42-854,M
2316,Aleksander,WoŸniak,88699804638,21.02.1998,37-463,K
2317,Sebastian,Danielak,77046471224,07.10.1983,15-899,K
2318,Sylwester,Jab³onowski,60278644672,09.06.1992,76-751,K
2319,Piotr,Boguszewski,75490952967,19.09.1977,40-226,M
2320,Wojciech,Czerwiñski,95870093759,03.12.1969,71-825,K
2321,Marcin,Boguszewski,89298201334,08.06.1985,36-560,M
2322,Tomek,Wójcik,84623703368,17.10.1960,64-829,M
2323,Bogdan,Kamiñski,77445511209,08.10.1971,44-660,K
2324,Damian,Wójcik,60444653138,18.01.1964,23-661,K
2325,Michal,Wiœniewski,67152518959,22.09.1981,73-729,K
2326,Michal,Kowalski,95274420444,22.08.1967,5-221,M
2327,Michal,WoŸniak,78879106239,06.06.1962,90-388,K
2328,Adam,Czerwiñski,89351106173,08.02.1980,27-771,K
2329,Rafa³,Abacki,74421182021,02.12.1992,15-392,K
2330,Aleksander,Kamiñski,87340253304,08.02.1989,70-966,M
2331,Adrian,Zieliñski,64550195664,21.02.1988,42-989,K
2332,Sebastian,Szymañski,81449122945,03.07.1975,32-065,M
2333,Adam,Wolny,63942839249,18.10.1962,6-872,M
2334,Aleksander,Zieliñski,81664266377,21.10.1973,9-528,M
2335,Jakub,Czerwiñski,67086227943,16.07.1976,10-141,M
2336,Aleksander,Kamiñski,95497826900,26.07.1960,52-860,M
2337,Michal,Zieliñski,86684119509,10.07.1995,70-074,M
2338,Tomek,Wójcik,98268443313,06.05.1997,36-276,M
2339,Adrian,Wiœniewski,90506842741,10.10.1980,62-081,K
2340,Szymon,Danielak,80539447655,26.04.1978,45-228,K
2341,Marcin,Zieliñski,79017919475,15.08.1963,85-357,M
2342,Tomek,Kowalczyk,68584681365,23.07.1988,51-596,K
2343,Cezary,WoŸniak,60518493830,01.01.1984,10-173,M
2344,Piotr,Wolny,61448856115,16.02.1982,58-693,M
2345,Aleksander,Wiœniewski,81529204984,16.08.1983,81-817,K
2346,Adam,Nowak,62699425068,13.10.1977,83-309,M
2347,Adam,Wiœniewski,75965240601,09.04.1974,26-250,M
2348,Adam,Boguszewski,85697029001,02.04.1995,58-619,M
2349,Sebastian,Boguszewski,62476841405,27.04.1998,19-927,M
2350,Sylwester,Czerwiñski,77306252104,12.01.1997,54-420,M
2351,Sylwester,Szymañski,81305739862,12.03.1998,9-616,M
2352,Sylwester,Górski,66574122682,17.04.1982,75-447,M
2353,Jakub,Kowalczyk,83195265333,04.12.1974,46-667,K
2354,Adrian,Kowalczyk,68970143986,07.04.1961,52-904,M
2355,Sylwester,Górski,73209842687,24.02.1998,46-342,M
2356,Marcin,Nowak,91430552360,02.10.1997,80-523,M
2357,Cezary,Kowalski,78917709223,17.11.1978,46-756,K
2358,Sylwester,Boguszewski,80002704517,08.09.1979,89-831,M
2359,Jakub,Czerwiñski,96275961649,25.03.1983,20-683,K
2360,Aleksander,Kowalczyk,71460784178,20.09.1967,9-134,K
2361,Rafa³,Boguszewski,87450586085,14.06.1984,67-882,K
2362,Marcin,Abacki,68636558284,24.02.1977,77-475,K
2363,Damian,WoŸniak,77194021689,25.07.1984,23-372,K
2364,Cezary,Górski,89404417725,08.10.1989,90-147,K
2365,Tomek,Brodowicz,82597408329,11.03.1979,47-735,M
2366,Wojciech,Nowak,62126781039,19.12.1982,6-695,K
2367,Damian,Nowak,73383387831,11.04.1967,59-676,K
2368,Sylwester,Wolny,69284723227,15.06.1980,13-243,K
2369,Szymon,Wójcik,91430422874,17.07.1982,12-566,K
2370,Jakub,Jab³onowski,87174723489,11.12.1964,14-004,M
2371,Adam,Kamiñski,99394124631,09.10.1964,62-730,K
2372,Krzysztof,Zieliñski,85922534602,16.10.1960,75-141,K
2373,Wojciech,Kowalczyk,63980953863,25.09.1994,65-227,M
2374,Szymon,Wiœniewski,76561761142,16.03.1964,48-227,K
2375,Bogdan,Kowalski,74625851964,11.12.1991,42-820,M
2376,Aleksander,Zieliñski,88084061929,12.04.1960,73-736,M
2377,Adam,Brodowicz,70486569940,13.12.1961,58-376,M
2378,Jakub,Szymañski,62110338133,06.02.1976,69-226,M
2379,Michal,Danielak,90525922245,20.11.1981,77-339,K
2380,Szymon,Kowalczyk,98046281608,05.11.1973,33-027,K
2381,Michal,Kowalski,84807612348,08.03.1975,20-492,M
2382,Sylwester,Czerwiñski,97986225644,24.06.1991,7-224,M
2383,Piotr,Kowalczyk,69782591901,20.07.1998,36-296,K
2384,Adam,Kowalczyk,96235487725,09.11.1981,10-878,K
2385,Rafa³,Kowalczyk,99366977777,02.01.1973,11-206,M
2386,Krzysztof,Kamiñski,70281296175,24.11.1998,59-940,M
2387,Krzysztof,Wójcik,74127701656,10.03.1986,24-713,K
2388,Michal,Boguszewski,83201370104,06.10.1995,67-217,K
2389,Damian,Boguszewski,72557498374,01.09.1962,14-526,K
2390,Adam,Jab³onowski,93216964934,22.07.1997,78-620,K
2391,Adrian,Boguszewski,83472812534,05.05.1960,9-476,K
2392,Krzysztof,Boguszewski,83718043228,03.06.1991,81-998,M
2393,Cezary,Brodowicz,85973651535,08.05.1992,12-002,M
2394,Szymon,Wiœniewski,83364540687,06.05.1993,6-598,M
2395,Sylwester,Szymañski,78820991857,18.04.1965,42-882,M
2396,Jakub,WoŸniak,87832693726,09.11.1979,30-471,M
2397,Jakub,Wolny,93071403716,23.02.1966,8-417,K
2398,Piotr,Abacki,95094637442,15.03.1997,25-585,M
2399,Piotr,Górski,61648093265,18.07.1967,15-226,K
2400,Sebastian,Nowak,89457341617,21.07.1985,72-519,K
2401,Krzysztof,Czerwiñski,93517973000,13.06.1982,88-919,M
2402,Damian,Zieliñski,80112660991,13.02.1972,32-022,K
2403,Marcin,Wiœniewski,93107413502,18.12.1970,31-082,M
2404,Adam,Jab³onowski,70334800822,20.06.1991,81-603,M
2405,Rafa³,Nowak,70376628218,16.06.1978,51-809,M
2406,Piotr,Nowak,85068742347,16.08.1968,75-010,M
2407,Damian,Wolny,72444596645,15.07.1974,74-453,K
2408,Tomek,Brodowicz,64330297980,25.05.1996,14-884,M
2409,Piotr,Wójcik,68221839175,28.08.1990,13-654,M
2410,Marcin,Danielak,74846316591,14.02.1998,31-604,K
2411,Jakub,Wójcik,93660143024,14.10.1973,44-670,K
2412,Michal,Boguszewski,93718929800,17.09.1971,25-046,K
2413,Piotr,Danielak,72575863710,22.04.1975,20-305,M
2414,Aleksander,Abacki,88140533618,13.06.1965,72-938,M
2415,Piotr,Wolny,77978218894,24.03.1977,68-038,M
2416,Piotr,Boguszewski,83034080200,03.09.1988,8-147,M
2417,Damian,Wójcik,81681488839,03.09.1974,40-011,M
2418,Sebastian,WoŸniak,69233345623,26.04.1989,23-216,M
2419,Szymon,Wójcik,93726313831,25.11.1979,2-837,K
2420,Cezary,Szymañski,61813950679,28.03.1960,85-498,K
2421,Adam,Kowalski,75240805334,21.04.1964,8-657,M
2422,Damian,Danielak,61066925641,11.07.1975,64-504,K
2423,Piotr,Wójcik,75556153647,07.07.1981,64-824,K
2424,Damian,Jab³onowski,80950471012,14.06.1997,66-720,M
2425,Wojciech,Górski,91053422842,19.12.1970,6-495,M
2426,Piotr,Jab³onowski,81621796351,14.11.1973,13-422,K
2427,Jakub,Boguszewski,98127073626,06.05.1976,41-405,M
2428,Sylwester,Boguszewski,89335958390,14.05.1972,72-941,M
2429,Piotr,Wójcik,97321899187,16.07.1987,9-190,K
2430,Damian,Danielak,69638553886,22.08.1993,86-330,M
2431,Adam,Nowak,99103134365,15.05.1978,87-831,M
2432,Adrian,WoŸniak,95677170150,23.02.1965,41-011,K
2433,Sylwester,Wiœniewski,92812657703,23.10.1976,75-418,K
2434,Marcin,Boguszewski,61098710644,04.01.1993,15-600,M
2435,Jakub,Danielak,68181299242,01.07.1972,65-927,M
2436,Wojciech,Abacki,91437144653,11.02.1976,9-279,K
2437,Szymon,Kamiñski,87374305566,04.11.1963,51-489,M
2438,Jakub,Szymañski,84581217376,05.04.1992,77-682,K
2439,Michal,Kowalski,69750556293,19.03.1982,26-723,M
2440,Damian,Czerwiñski,63840501121,17.04.1967,74-890,M
2441,Tomek,Wiœniewski,77772922112,13.08.1988,26-277,M
2442,Tomek,Kowalczyk,78291258917,19.01.1980,10-447,K
2443,Marcin,Kamiñski,85120488333,03.10.1970,85-076,M
2444,Bogdan,Boguszewski,95792266356,18.03.1995,81-597,M
2445,Adam,Brodowicz,63340165274,07.04.1996,19-098,M
2446,Szymon,Kowalczyk,67517189867,15.02.1987,75-056,M
2447,Piotr,Wójcik,70850431465,28.02.1996,41-886,M
2448,Aleksander,Górski,74388428328,02.05.1970,40-154,M
2449,Szymon,Zieliñski,93740145508,10.07.1982,52-874,M
2450,Damian,Zieliñski,78571175328,03.06.1999,39-844,K
2451,Adrian,Górski,94896809001,15.07.1999,35-104,M
2452,Wojciech,Kamiñski,70776290152,07.08.1987,70-897,K
2453,Krzysztof,Danielak,68216087660,01.06.1968,43-773,M
2454,Piotr,Kamiñski,60151986470,28.01.1990,24-304,K
2455,Piotr,Górski,71681327012,22.06.1980,88-820,K
2456,Bogdan,Kowalczyk,98531663621,25.05.1994,2-880,M
2457,Krzysztof,Kowalczyk,61819274508,24.10.1985,5-429,K
2458,Adrian,Abacki,98320504431,07.12.1999,30-430,K
2459,Tomek,Abacki,62371879864,01.09.1963,6-076,M
2460,Jakub,Boguszewski,95814437664,04.04.1983,31-310,M
2461,Aleksander,Kowalczyk,65254379824,20.06.1977,71-945,K
2462,Damian,Kamiñski,96405241810,06.04.1986,38-913,M
2463,Bogdan,Szymañski,87745858203,13.04.1965,20-027,M
2464,Szymon,Wójcik,73345049305,03.12.1972,26-973,K
2465,Marcin,Boguszewski,66185866900,25.04.1997,71-788,K
2466,Krzysztof,Zieliñski,77469686949,24.10.1972,5-072,K
2467,Michal,Kowalski,65018184321,21.11.1960,79-180,M
2468,Marcin,Górski,60987748084,19.11.1980,41-069,M
2469,Aleksander,Wiœniewski,85837173484,10.04.1989,79-671,M
2470,Tomek,WoŸniak,94307585865,18.04.1964,16-525,M
2471,Marcin,Nowak,83417189510,16.03.1982,15-336,M
2472,Wojciech,Wójcik,86148262240,11.10.1978,38-908,M
2473,Krzysztof,Szymañski,86976723111,18.09.1985,75-978,M
2474,Piotr,Nowak,69505347297,16.09.1992,56-519,K
2475,Michal,Boguszewski,73549518619,01.04.1979,17-430,M
2476,Bogdan,Brodowicz,82532512350,10.12.1998,13-338,K
2477,Damian,Jab³onowski,69567913076,01.08.1995,27-202,M
2478,Jakub,Jab³onowski,69560691234,18.05.1983,80-099,K
2479,Aleksander,Jab³onowski,97865284493,05.01.1999,86-532,K
2480,Aleksander,Szymañski,76053756885,22.10.1979,70-479,M
2481,Marcin,Kamiñski,84660059036,11.08.1987,77-182,K
2482,Adam,Wójcik,70213694303,28.07.1998,67-948,K
2483,Aleksander,Kamiñski,80302386402,28.06.1979,1-678,M
2484,Bogdan,Brodowicz,74083800349,24.02.1979,14-755,M
2485,Michal,Boguszewski,83347416311,16.03.1976,88-502,M
2486,Adrian,Wolny,98283733334,03.09.1962,4-595,K
2487,Sebastian,WoŸniak,84206908905,23.10.1964,1-517,M
2488,Sylwester,Kamiñski,77632929332,02.07.1967,8-324,M
2489,Cezary,Górski,61311559044,07.07.1978,10-231,K
2490,Bogdan,Brodowicz,88121649216,17.02.1980,34-667,K
2491,Szymon,Kamiñski,97285172262,28.04.1979,49-173,M
2492,Cezary,Kamiñski,66652657738,09.04.1983,72-397,K
2493,Bogdan,Wójcik,91631860859,13.08.1995,45-467,K
2494,Tomek,Górski,61520355262,10.07.1989,71-801,M
2495,Bogdan,Wolny,86222645349,13.11.1964,86-227,M
2496,Krzysztof,WoŸniak,67169971075,28.09.1971,79-747,M
2497,Wojciech,Górski,70792010712,04.08.1976,55-481,M
2498,Jakub,Wójcik,81215701373,10.06.1995,58-486,K
2499,Michal,Kowalski,80368264580,19.07.1961,67-507,M
2500,Adrian,Brodowicz,62630092571,07.05.1965,57-134,K
2501,Tomek,Jab³onowski,83787046604,27.01.1977,22-833,K
2502,Piotr,Wolny,70112410853,04.03.1979,12-991,M
2503,Jakub,Nowak,87971729717,04.06.1994,52-690,M
2504,Piotr,Wolny,90552421567,01.04.1991,1-274,M
2505,Adrian,Wójcik,94643396918,28.12.1961,67-468,K
2506,Wojciech,Brodowicz,62944964232,18.07.1992,53-052,K
2507,Aleksander,Wójcik,85549920884,21.05.1984,58-702,M
2508,Marcin,Zieliñski,88038107038,03.10.1992,23-672,K
2509,Szymon,Jab³onowski,71020206788,07.01.1975,87-702,K
2510,Damian,Kamiñski,96106031361,08.09.1976,72-627,M
2511,Damian,Kowalczyk,82715997687,18.10.1968,75-402,M
2512,Michal,Danielak,62395819817,02.12.1978,42-968,K
2513,Wojciech,Wiœniewski,97123232560,12.01.1982,63-365,K
2514,Michal,Kowalczyk,98410353765,24.12.1976,88-837,K
2515,Marcin,Wójcik,60361059491,10.03.1975,20-836,M
2516,Rafa³,Danielak,66254850169,13.04.1987,63-666,M
2517,Krzysztof,Zieliñski,95262955958,04.04.1991,41-591,K
2518,Marcin,WoŸniak,83570840439,24.09.1973,31-105,M
2519,Wojciech,Danielak,85247382719,02.04.1991,88-774,K
2520,Michal,Abacki,82582020702,05.10.1976,59-651,K
2521,Damian,Zieliñski,91153046654,09.09.1966,26-874,K
2522,Sebastian,Brodowicz,79655274738,11.01.1998,6-676,M
2523,Cezary,Kowalski,93349186990,15.08.1980,12-680,K
2524,Sylwester,Kowalski,95774034078,21.06.1994,34-489,K
2525,Damian,Wójcik,86579370461,02.05.1997,3-888,K
2526,Aleksander,Nowak,81565766447,11.09.1962,54-822,K
2527,Adrian,Kowalski,97594661872,01.02.1986,80-674,M
2528,Sebastian,Brodowicz,63792097524,13.03.1961,76-575,K
2529,Bogdan,Szymañski,92666002190,18.08.1960,44-890,K
2530,Sylwester,WoŸniak,65015476064,13.03.1994,89-324,K
2531,Cezary,WoŸniak,98900415010,26.02.1985,48-999,M
2532,Bogdan,Czerwiñski,64756698357,16.08.1960,46-230,M
2533,Krzysztof,Szymañski,84458791711,04.11.1967,80-905,K
2534,Bogdan,Czerwiñski,95212417771,12.02.1988,45-371,M
2535,Marcin,Szymañski,80462078602,17.08.1965,36-513,K
2536,Krzysztof,Wiœniewski,76918875345,04.10.1964,40-228,M
2537,Damian,Szymañski,86677904982,14.06.1985,31-822,M
2538,Wojciech,Górski,92787731361,28.09.1986,42-775,K
2539,Sylwester,Boguszewski,66400395673,13.07.1992,71-773,K
2540,Adrian,Górski,88412482039,07.06.1996,30-567,K
2541,Sebastian,Kamiñski,62264991281,26.02.1987,82-633,M
2542,Marcin,Danielak,79479472592,01.10.1968,86-265,M
2543,Michal,Wójcik,83409867441,19.01.1970,45-560,M
2544,Piotr,Brodowicz,77929704176,06.03.1994,54-220,K
2545,Tomek,Kamiñski,76785321645,10.06.1964,86-453,M
2546,Sylwester,Kowalczyk,67230978937,22.06.1993,82-584,M
2547,Tomek,Danielak,75739853058,22.08.1962,34-047,K
2548,Cezary,Abacki,67359912331,05.10.1996,65-419,M
2549,Szymon,Kowalski,76154705436,26.05.1981,18-491,K
2550,Aleksander,Szymañski,85732674795,12.11.1965,68-109,K
2551,Adam,Danielak,79736293453,22.09.1973,86-511,K
2552,Sebastian,Jab³onowski,96045370159,05.04.1985,80-800,M
2553,Marcin,Szymañski,82782389688,15.04.1990,8-100,M
2554,Michal,Jab³onowski,96237500735,28.10.1991,25-288,K
2555,Damian,Górski,62273834842,11.06.1980,86-914,K
2556,Krzysztof,Brodowicz,92665888925,25.06.1990,80-252,M
2557,Krzysztof,Danielak,64345343994,04.04.1971,88-136,M
2558,Rafa³,Górski,88560514435,04.08.1997,38-473,K
2559,Sebastian,Wolny,83703192419,23.04.1972,24-635,K
2560,Sylwester,Czerwiñski,73025023493,25.10.1976,10-760,M
2561,Jakub,Kamiñski,95967418924,09.03.1999,85-471,K
2562,Piotr,Jab³onowski,99538416811,18.06.1987,42-334,M
2563,Piotr,Boguszewski,79215507339,07.12.1989,80-504,M
2564,Sebastian,Danielak,90931061422,12.10.1977,81-547,K
2565,Sebastian,Górski,87519304340,05.03.1997,88-311,M
2566,Sylwester,Abacki,68111788235,01.03.1986,30-050,M
2567,Bogdan,Górski,65938047675,15.05.1968,60-948,M
2568,Aleksander,Górski,84712286368,09.03.1989,89-780,M
2569,Damian,Zieliñski,61613406401,04.06.1979,54-650,K
2570,Damian,Czerwiñski,88851551588,24.05.1980,80-909,M
2571,Bogdan,Wiœniewski,91749663772,04.03.1986,17-389,M
2572,Bogdan,Zieliñski,99558381075,07.02.1974,30-239,K
2573,Wojciech,Czerwiñski,73242621982,09.06.1961,19-207,M
2574,Wojciech,Górski,87786793129,10.11.1973,12-788,K
2575,Szymon,Nowak,72757539098,10.08.1994,46-888,K
2576,Szymon,Boguszewski,86105716523,04.05.1969,48-711,K
2577,Marcin,Górski,94383117900,08.11.1975,55-360,K
2578,Cezary,Wolny,72129640826,26.01.1961,58-157,M
2579,Bogdan,Abacki,90885286901,11.04.1971,7-923,K
2580,Sebastian,Zieliñski,85116873728,10.11.1981,60-048,K
2581,Adrian,Brodowicz,61956511236,21.11.1989,68-999,K
2582,Krzysztof,WoŸniak,72023959174,07.11.1988,53-371,M
2583,Krzysztof,Górski,65907963182,14.10.1968,84-427,K
2584,Jakub,Abacki,78916250918,19.06.1966,48-218,K
2585,Krzysztof,Danielak,64260706708,23.02.1994,32-674,M
2586,Krzysztof,Danielak,71078832948,27.07.1981,67-661,K
2587,Piotr,Abacki,68822467761,10.09.1966,51-319,M
2588,Aleksander,Kowalczyk,66014479375,07.03.1960,7-332,K
2589,Aleksander,WoŸniak,85871691569,03.06.1985,53-673,K
2590,Michal,Zieliñski,84794985691,13.06.1967,12-085,K
2591,Piotr,WoŸniak,72523617026,23.07.1986,9-299,K
2592,Szymon,Abacki,75580217884,04.08.1962,61-974,M
2593,Rafa³,Kowalski,68675958397,22.10.1977,12-309,M
2594,Jakub,Zieliñski,64728571388,18.06.1968,61-415,K
2595,Aleksander,Wójcik,68785514787,10.01.1998,23-233,K
2596,Michal,Wolny,96635114138,02.09.1960,38-502,K
2597,Adam,Kowalczyk,99398341056,03.04.1964,50-791,M
2598,Michal,Kowalczyk,71281925228,07.05.1963,64-123,K
2599,Damian,Boguszewski,99856600749,25.12.1998,49-098,K
2600,Szymon,Brodowicz,88948367430,11.05.1983,11-902,M
2601,Aleksander,Abacki,80961606101,18.08.1961,64-531,K
2602,Krzysztof,Boguszewski,88641415366,08.07.1991,83-609,K
2603,Marcin,Górski,66779862302,07.05.1990,45-109,K
2604,Rafa³,Boguszewski,62427732893,03.04.1994,85-778,M
2605,Wojciech,Czerwiñski,66215491852,14.01.1976,47-261,M
2606,Aleksander,Szymañski,68131085956,21.08.1960,24-149,K
2607,Piotr,Nowak,98305345005,19.04.1977,80-311,K
2608,Szymon,Jab³onowski,80698971692,22.03.1984,53-376,M
2609,Cezary,Wolny,83457011053,20.06.1996,21-016,M
2610,Rafa³,Szymañski,62486033110,26.06.1968,88-004,M
2611,Rafa³,WoŸniak,81249137621,04.07.1986,55-907,K
2612,Damian,Nowak,61440367166,26.08.1981,3-466,M
2613,Sylwester,Kowalczyk,87255326912,06.05.1993,65-661,M
2614,Krzysztof,Szymañski,76696663237,12.07.1987,49-411,K
2615,Michal,Zieliñski,67270098325,25.10.1989,83-814,K
2616,Jakub,Wiœniewski,84244835831,04.11.1966,54-517,K
2617,Adam,Kowalski,87097609881,12.11.1978,80-045,K
2618,Marcin,Wolny,77810563041,27.08.1967,27-264,M
2619,Michal,WoŸniak,69152845047,27.07.1981,46-751,M
2620,Szymon,Brodowicz,92377162451,04.05.1986,87-262,K
2621,Szymon,Szymañski,74304336901,02.03.1983,47-879,K
2622,Piotr,Kowalczyk,97475295504,25.04.1961,3-310,K
2623,Tomek,Szymañski,98901955396,07.05.1981,8-719,M
2624,Bogdan,Jab³onowski,89373469294,26.03.1973,28-999,K
2625,Aleksander,Brodowicz,84186472639,11.10.1994,85-229,M
2626,Bogdan,Boguszewski,62072033000,23.09.1996,21-031,K
2627,Bogdan,Czerwiñski,83635176767,08.01.1975,48-823,M
2628,Cezary,Boguszewski,66673556108,12.05.1970,78-044,M
2629,Jakub,WoŸniak,69859933625,07.07.1974,51-360,K
2630,Marcin,Boguszewski,97445623472,13.02.1975,53-207,K
2631,Damian,Wolny,91359968827,23.01.1976,32-572,M
2632,Sebastian,Kowalski,81417305720,17.10.1983,54-408,M
2633,Sylwester,Nowak,90671712015,04.09.1967,36-147,K
2634,Jakub,Kowalczyk,70013477135,02.01.1976,28-431,M
2635,Piotr,Wiœniewski,60233274983,26.07.1982,80-614,M
2636,Sebastian,Wolny,71089222751,10.06.1972,17-889,M
2637,Piotr,Kowalczyk,84899136590,03.11.1961,45-683,K
2638,Wojciech,Górski,96023228604,07.10.1997,58-250,M
2639,Adrian,Zieliñski,69449113714,22.08.1986,3-930,K
2640,Krzysztof,Brodowicz,64506031717,24.06.1982,25-647,K
2641,Rafa³,Boguszewski,96969704862,01.12.1987,23-104,M
2642,Sebastian,Wolny,72896899293,17.07.1985,35-264,M
2643,Jakub,Kamiñski,83016946756,20.11.1969,21-712,K
2644,Rafa³,Kowalski,74734626968,01.02.1990,89-295,M
2645,Aleksander,Danielak,69590958075,19.11.1970,47-403,M
2646,Szymon,Szymañski,67578082247,28.08.1963,87-768,M
2647,Sebastian,Abacki,92004753842,27.03.1970,78-197,K
2648,Michal,Wójcik,95133917722,14.07.1988,52-345,M
2649,Tomek,Boguszewski,89957670864,17.06.1989,74-129,M
2650,Sebastian,Wójcik,78841444450,15.11.1983,41-495,K
2651,Piotr,Kowalczyk,89313810834,27.12.1960,89-041,M
2652,Cezary,Wolny,76103642931,13.05.1961,65-371,K
2653,Sylwester,Kowalski,72959809569,03.03.1984,51-579,K
2654,Rafa³,Kamiñski,75782961716,21.10.1992,53-291,M
2655,Jakub,Kamiñski,85501666272,17.05.1971,13-448,M
2656,Szymon,Boguszewski,70412311543,19.06.1986,34-486,K
2657,Szymon,Czerwiñski,71702268467,12.02.1966,8-144,K
2658,Sylwester,Kowalski,95566912411,27.10.1980,68-619,M
2659,Sebastian,Abacki,62455482651,06.05.1971,22-525,M
2660,Sylwester,Szymañski,82492219454,11.10.1981,90-657,K
2661,Krzysztof,Wójcik,64424624731,21.04.1989,51-490,K
2662,Cezary,Szymañski,96718589572,12.07.1970,86-035,M
2663,Sebastian,Boguszewski,66427064148,24.12.1997,69-424,K
2664,Sylwester,Zieliñski,93211916671,27.11.1962,66-512,M
2665,Rafa³,Brodowicz,65693238444,16.08.1994,26-934,K
2666,Adrian,Górski,80842697940,17.07.1965,50-239,M
2667,Rafa³,Kowalczyk,86721055697,22.08.1964,15-556,K
2668,Rafa³,Kowalski,76935681723,17.02.1969,10-693,M
2669,Rafa³,Abacki,81240278693,13.06.1983,13-583,M
